participantId,trialId,trialOrder,responseId,status,percentComplete,description,responsePrompt,answer,correctAnswer,isCorrectlyAnswered,responseMin,responseMax,startTime,endTime,duration,dataset
665c72ef8e6e166f13aee9f6,Tennis-Both-Q2,8,voq2,completed,100.0,Content: Text and Visual,How well did you understand the information presented?,4,undefined,undefined,undefined,undefined,2024-08-21T16:51:28.074Z,2024-08-21T16:51:56.334Z,28260,Tennis Grand Slam Winners
665c72ef8e6e166f13aee9f6,Tennis-Both-Q2,8,voq3,completed,100.0,Content: Text and Visual,How effective was the content at conveying information?,4,undefined,undefined,undefined,undefined,2024-08-21T16:51:28.074Z,2024-08-21T16:51:56.334Z,28260,Tennis Grand Slam Winners
665c72ef8e6e166f13aee9f6,Tennis-Both-Q3,9,voq1,completed,100.0,Content: Text and Visual,What are your insights and take-aways from the plot and the description for this data?,confusing ,undefined,undefined,undefined,undefined,2024-08-21T16:51:56.354Z,2024-08-21T16:52:11.062Z,14708,Tennis Grand Slam Winners
665f9223c7db27a5d32d81ab,Organizations-Both-Q1,13,voq1,completed,100.0,Content: Text and Visual,How many sets are there?,8,8,True,0,100,2024-08-21T22:31:02.264Z,2024-08-21T22:33:17.107Z,134843,International Organizations
665f9223c7db27a5d32d81ab,Organizations-Both-Q1,13,voq2,completed,100.0,Content: Text and Visual,What is the largest set?,UPU,UPU,True,undefined,undefined,2024-08-21T22:31:02.264Z,2024-08-21T22:33:17.107Z,134843,International Organizations
665f9223c7db27a5d32d81ab,Organizations-Both-Q1,13,voq3,completed,100.0,Content: Text and Visual,What is the largest intersection?,"Interpol,UN,UNESCO,UPU,WHO","Interpol,UN,UNESCO,UPU,WHO",True,undefined,undefined,2024-08-21T22:31:02.264Z,2024-08-21T22:33:17.107Z,134843,International Organizations
665f9223c7db27a5d32d81ab,Organizations-Both-Q1,13,voq4,completed,100.0,Content: Text and Visual,How large is the largest intersection?,117,117,True,0,1000000000,2024-08-21T22:31:02.264Z,2024-08-21T22:33:17.107Z,134843,International Organizations
665f9223c7db27a5d32d81ab,Organizations-Both-Q1,13,voq5,completed,100.0,Content: Text and Visual,How many sets make up the largest intersection?,It is the intersection of many sets,It is the intersection of many sets,True,undefined,undefined,2024-08-21T22:31:02.264Z,2024-08-21T22:33:17.107Z,134843,International Organizations
665f9223c7db27a5d32d81ab,Organizations-Both-Q1,13,voq6,completed,100.0,Content: Text and Visual,How similar are the set sizes?,Diverging a lot,Diverging a lot,True,undefined,undefined,2024-08-21T22:31:02.264Z,2024-08-21T22:33:17.107Z,134843,International Organizations
665f9223c7db27a5d32d81ab,Organizations-Both-Q1,13,voq7,completed,100.0,Content: Text and Visual,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-21T22:31:02.264Z,2024-08-21T22:33:17.107Z,134843,International Organizations
665f9223c7db27a5d32d81ab,Organizations-Both-Q1,13,voq8,completed,100.0,Content: Text and Visual,Is the all-set intersection (intersection having all the sets) present? ,No,No,True,undefined,undefined,2024-08-21T22:31:02.264Z,2024-08-21T22:33:17.107Z,134843,International Organizations
665f9223c7db27a5d32d81ab,Organizations-Both-Q2,14,voq1,completed,100.0,Content: Text and Visual,How confident are you in your answers?,3,undefined,undefined,undefined,undefined,2024-08-21T22:33:17.127Z,2024-08-21T22:33:40.824Z,23697,International Organizations
665f9223c7db27a5d32d81ab,Organizations-Both-Q2,14,voq2,completed,100.0,Content: Text and Visual,How well did you understand the information presented?,3,undefined,undefined,undefined,undefined,2024-08-21T22:33:17.127Z,2024-08-21T22:33:40.824Z,23697,International Organizations
665f9223c7db27a5d32d81ab,Organizations-Both-Q2,14,voq3,completed,100.0,Content: Text and Visual,How effective was the content at conveying information?,3,undefined,undefined,undefined,undefined,2024-08-21T22:33:17.127Z,2024-08-21T22:33:40.824Z,23697,International Organizations
665f9223c7db27a5d32d81ab,Organizations-Both-Q3,15,voq1,completed,100.0,Content: Text and Visual,What are your insights and take-aways from the plot and the description for this data?,It shows that UPU has the largest number of member countries.,undefined,undefined,undefined,undefined,2024-08-21T22:33:40.857Z,2024-08-21T22:34:54.941Z,74084,International Organizations
6664661dece3c191d9dd5ab2,Covid-Both-Q1,13,voq1,completed,100.0,Content: Text and Visual,How many sets are there?,6,6,True,0,100,2024-08-21T22:01:36.388Z,2024-08-21T22:03:11.092Z,94704,Covid Symptoms
6664661dece3c191d9dd5ab2,Covid-Both-Q1,13,voq2,completed,100.0,Content: Text and Visual,What is the largest set?,Fatigue,Fatigue,True,undefined,undefined,2024-08-21T22:01:36.388Z,2024-08-21T22:03:11.092Z,94704,Covid Symptoms
6664661dece3c191d9dd5ab2,Covid-Both-Q1,13,voq3,completed,100.0,Content: Text and Visual,What is the largest intersection?,"Anosmia,Fatigue","Anosmia,Fatigue",True,undefined,undefined,2024-08-21T22:01:36.388Z,2024-08-21T22:03:11.092Z,94704,Covid Symptoms
6664661dece3c191d9dd5ab2,Covid-Both-Q1,13,voq4,completed,100.0,Content: Text and Visual,How large is the largest intersection?,281,281,True,0,1000000000,2024-08-21T22:01:36.388Z,2024-08-21T22:03:11.092Z,94704,Covid Symptoms
6664661dece3c191d9dd5ab2,Covid-Both-Q1,13,voq5,completed,100.0,Content: Text and Visual,How many sets make up the largest intersection?,It is the intersection of 2-3 sets,It is the intersection of 2-3 sets,True,undefined,undefined,2024-08-21T22:01:36.388Z,2024-08-21T22:03:11.092Z,94704,Covid Symptoms
6664661dece3c191d9dd5ab2,Covid-Both-Q1,13,voq6,completed,100.0,Content: Text and Visual,How similar are the set sizes?,Diverging a lot,Diverging a lot,True,undefined,undefined,2024-08-21T22:01:36.388Z,2024-08-21T22:03:11.092Z,94704,Covid Symptoms
6664661dece3c191d9dd5ab2,Covid-Both-Q1,13,voq7,completed,100.0,Content: Text and Visual,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-21T22:01:36.388Z,2024-08-21T22:03:11.092Z,94704,Covid Symptoms
6664661dece3c191d9dd5ab2,Covid-Both-Q1,13,voq8,completed,100.0,Content: Text and Visual,Is the all-set intersection (intersection having all the sets) present? ,Yes,Yes,True,undefined,undefined,2024-08-21T22:01:36.388Z,2024-08-21T22:03:11.092Z,94704,Covid Symptoms
6664661dece3c191d9dd5ab2,Covid-Both-Q2,14,voq1,completed,100.0,Content: Text and Visual,How confident are you in your answers?,4,undefined,undefined,undefined,undefined,2024-08-21T22:03:11.123Z,2024-08-21T22:03:20.764Z,9641,Covid Symptoms
6664661dece3c191d9dd5ab2,Covid-Both-Q2,14,voq2,completed,100.0,Content: Text and Visual,How well did you understand the information presented?,4,undefined,undefined,undefined,undefined,2024-08-21T22:03:11.123Z,2024-08-21T22:03:20.764Z,9641,Covid Symptoms
6664661dece3c191d9dd5ab2,Covid-Both-Q2,14,voq3,completed,100.0,Content: Text and Visual,How effective was the content at conveying information?,4,undefined,undefined,undefined,undefined,2024-08-21T22:03:11.123Z,2024-08-21T22:03:20.764Z,9641,Covid Symptoms
6664661dece3c191d9dd5ab2,Covid-Both-Q3,15,voq1,completed,100.0,Content: Text and Visual,What are your insights and take-aways from the plot and the description for this data?,I didn't really need the text to answer the questions ,undefined,undefined,undefined,undefined,2024-08-21T22:03:20.798Z,2024-08-21T22:04:01.756Z,40958,Covid Symptoms
6668c49e07ce221e29f2bc5a,Covid-Both-Q1,13,voq1,completed,100.0,Content: Text and Visual,How many sets are there?,6,6,True,0,100,2024-08-21T21:55:42.323Z,2024-08-21T21:56:40.413Z,58090,Covid Symptoms
6668c49e07ce221e29f2bc5a,Covid-Both-Q1,13,voq2,completed,100.0,Content: Text and Visual,What is the largest set?,Fatigue,Fatigue,True,undefined,undefined,2024-08-21T21:55:42.323Z,2024-08-21T21:56:40.413Z,58090,Covid Symptoms
6668c49e07ce221e29f2bc5a,Covid-Both-Q1,13,voq3,completed,100.0,Content: Text and Visual,What is the largest intersection?,"Anosmia,Fatigue","Anosmia,Fatigue",True,undefined,undefined,2024-08-21T21:55:42.323Z,2024-08-21T21:56:40.413Z,58090,Covid Symptoms
6668c49e07ce221e29f2bc5a,Covid-Both-Q1,13,voq4,completed,100.0,Content: Text and Visual,How large is the largest intersection?,281,281,True,0,1000000000,2024-08-21T21:55:42.323Z,2024-08-21T21:56:40.413Z,58090,Covid Symptoms
6668c49e07ce221e29f2bc5a,Covid-Both-Q1,13,voq5,completed,100.0,Content: Text and Visual,How many sets make up the largest intersection?,It is the intersection of 2-3 sets,It is the intersection of 2-3 sets,True,undefined,undefined,2024-08-21T21:55:42.323Z,2024-08-21T21:56:40.413Z,58090,Covid Symptoms
6668c49e07ce221e29f2bc5a,Covid-Both-Q1,13,voq6,completed,100.0,Content: Text and Visual,How similar are the set sizes?,Diverging a lot,Diverging a lot,True,undefined,undefined,2024-08-21T21:55:42.323Z,2024-08-21T21:56:40.413Z,58090,Covid Symptoms
6668c49e07ce221e29f2bc5a,Covid-Both-Q1,13,voq7,completed,100.0,Content: Text and Visual,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-21T21:55:42.323Z,2024-08-21T21:56:40.413Z,58090,Covid Symptoms
6668c49e07ce221e29f2bc5a,Covid-Both-Q1,13,voq8,completed,100.0,Content: Text and Visual,Is the all-set intersection (intersection having all the sets) present? ,Yes,Yes,True,undefined,undefined,2024-08-21T21:55:42.323Z,2024-08-21T21:56:40.413Z,58090,Covid Symptoms
6668c49e07ce221e29f2bc5a,Covid-Both-Q2,14,voq1,completed,100.0,Content: Text and Visual,How confident are you in your answers?,5,undefined,undefined,undefined,undefined,2024-08-21T21:56:40.425Z,2024-08-21T21:56:44.324Z,3899,Covid Symptoms
6668c49e07ce221e29f2bc5a,Covid-Both-Q2,14,voq2,completed,100.0,Content: Text and Visual,How well did you understand the information presented?,5,undefined,undefined,undefined,undefined,2024-08-21T21:56:40.425Z,2024-08-21T21:56:44.324Z,3899,Covid Symptoms
6668c49e07ce221e29f2bc5a,Covid-Both-Q2,14,voq3,completed,100.0,Content: Text and Visual,How effective was the content at conveying information?,5,undefined,undefined,undefined,undefined,2024-08-21T21:56:40.425Z,2024-08-21T21:56:44.324Z,3899,Covid Symptoms
6668c49e07ce221e29f2bc5a,Covid-Both-Q3,15,voq1,completed,100.0,Content: Text and Visual,What are your insights and take-aways from the plot and the description for this data?,"I find that if I am presented with both text description and data visualization, the data visualization helps me answer the question better. However, for people who do not understand how to interpret the data visualization, text description helps more.",undefined,undefined,undefined,undefined,2024-08-21T21:56:44.331Z,2024-08-21T21:58:40.545Z,116214,Covid Symptoms
666c6ddc652f38b0355bc344,Tennis-Both-Q1,7,voq1,completed,100.0,Content: Text and Visual,How many sets are there?,4,4,True,0,100,2024-08-21T21:38:57.045Z,2024-08-21T21:40:01.799Z,64754,Tennis Grand Slam Winners
666c6ddc652f38b0355bc344,Tennis-Both-Q1,7,voq2,completed,100.0,Content: Text and Visual,What is the largest set?,Australian,Australian,True,undefined,undefined,2024-08-21T21:38:57.045Z,2024-08-21T21:40:01.799Z,64754,Tennis Grand Slam Winners
666c6ddc652f38b0355bc344,Tennis-Both-Q1,7,voq3,completed,100.0,Content: Text and Visual,What is the largest intersection?,French Open,French Open,True,undefined,undefined,2024-08-21T21:38:57.045Z,2024-08-21T21:40:01.799Z,64754,Tennis Grand Slam Winners
666c6ddc652f38b0355bc344,Tennis-Both-Q1,7,voq4,completed,100.0,Content: Text and Visual,How large is the largest intersection?,23,23,True,0,1000000000,2024-08-21T21:38:57.045Z,2024-08-21T21:40:01.799Z,64754,Tennis Grand Slam Winners
666c6ddc652f38b0355bc344,Tennis-Both-Q1,7,voq5,completed,100.0,Content: Text and Visual,How many sets make up the largest intersection?,It is only of a single set,It is only of a single set,True,undefined,undefined,2024-08-21T21:38:57.045Z,2024-08-21T21:40:01.799Z,64754,Tennis Grand Slam Winners
666c6ddc652f38b0355bc344,Tennis-Both-Q1,7,voq6,completed,100.0,Content: Text and Visual,How similar are the set sizes?,Diverging a bit,Roughly equal,False,undefined,undefined,2024-08-21T21:38:57.045Z,2024-08-21T21:40:01.799Z,64754,Tennis Grand Slam Winners
666c6ddc652f38b0355bc344,Tennis-Both-Q1,7,voq7,completed,100.0,Content: Text and Visual,Is the largest set present in the largest intersection?,No,No,True,undefined,undefined,2024-08-21T21:38:57.045Z,2024-08-21T21:40:01.799Z,64754,Tennis Grand Slam Winners
666c6ddc652f38b0355bc344,Tennis-Both-Q1,7,voq8,completed,100.0,Content: Text and Visual,Is the all-set intersection (intersection having all the sets) present? ,Yes,Yes,True,undefined,undefined,2024-08-21T21:38:57.045Z,2024-08-21T21:40:01.799Z,64754,Tennis Grand Slam Winners
666c6ddc652f38b0355bc344,Tennis-Both-Q2,8,voq1,completed,100.0,Content: Text and Visual,How confident are you in your answers?,5,undefined,undefined,undefined,undefined,2024-08-21T21:40:01.826Z,2024-08-21T21:40:16.516Z,14690,Tennis Grand Slam Winners
666c6ddc652f38b0355bc344,Tennis-Both-Q2,8,voq2,completed,100.0,Content: Text and Visual,How well did you understand the information presented?,3,undefined,undefined,undefined,undefined,2024-08-21T21:40:01.826Z,2024-08-21T21:40:16.516Z,14690,Tennis Grand Slam Winners
666c6ddc652f38b0355bc344,Tennis-Both-Q2,8,voq3,completed,100.0,Content: Text and Visual,How effective was the content at conveying information?,3,undefined,undefined,undefined,undefined,2024-08-21T21:40:01.826Z,2024-08-21T21:40:16.516Z,14690,Tennis Grand Slam Winners
666c6ddc652f38b0355bc344,Tennis-Both-Q3,9,voq1,completed,100.0,Content: Text and Visual,What are your insights and take-aways from the plot and the description for this data?,"a more detailed way of showing data, but i prefer venn diagram still",undefined,undefined,undefined,undefined,2024-08-21T21:40:16.528Z,2024-08-21T21:40:55.325Z,38797,Tennis Grand Slam Winners
666cb540cd1f9d9f05c12105,Covid-Both-Q1,7,voq1,completed,100.0,Content: Text and Visual,How many sets are there?,6,6,True,0,100,2024-08-21T21:53:37.852Z,2024-08-21T21:56:09.755Z,151903,Covid Symptoms
666cb540cd1f9d9f05c12105,Covid-Both-Q1,7,voq2,completed,100.0,Content: Text and Visual,What is the largest set?,Fatigue,Fatigue,True,undefined,undefined,2024-08-21T21:53:37.852Z,2024-08-21T21:56:09.755Z,151903,Covid Symptoms
666cb540cd1f9d9f05c12105,Covid-Both-Q1,7,voq3,completed,100.0,Content: Text and Visual,What is the largest intersection?,"Anosmia,Fatigue","Anosmia,Fatigue",True,undefined,undefined,2024-08-21T21:53:37.852Z,2024-08-21T21:56:09.755Z,151903,Covid Symptoms
666cb540cd1f9d9f05c12105,Covid-Both-Q1,7,voq4,completed,100.0,Content: Text and Visual,How large is the largest intersection?,281,281,True,0,1000000000,2024-08-21T21:53:37.852Z,2024-08-21T21:56:09.755Z,151903,Covid Symptoms
666cb540cd1f9d9f05c12105,Covid-Both-Q1,7,voq5,completed,100.0,Content: Text and Visual,How many sets make up the largest intersection?,It is the intersection of 2-3 sets,It is the intersection of 2-3 sets,True,undefined,undefined,2024-08-21T21:53:37.852Z,2024-08-21T21:56:09.755Z,151903,Covid Symptoms
666cb540cd1f9d9f05c12105,Covid-Both-Q1,7,voq6,completed,100.0,Content: Text and Visual,How similar are the set sizes?,Diverging a lot,Diverging a lot,True,undefined,undefined,2024-08-21T21:53:37.852Z,2024-08-21T21:56:09.755Z,151903,Covid Symptoms
666cb540cd1f9d9f05c12105,Covid-Both-Q1,7,voq7,completed,100.0,Content: Text and Visual,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-21T21:53:37.852Z,2024-08-21T21:56:09.755Z,151903,Covid Symptoms
666cb540cd1f9d9f05c12105,Covid-Both-Q1,7,voq8,completed,100.0,Content: Text and Visual,Is the all-set intersection (intersection having all the sets) present? ,Yes,Yes,True,undefined,undefined,2024-08-21T21:53:37.852Z,2024-08-21T21:56:09.755Z,151903,Covid Symptoms
666cb540cd1f9d9f05c12105,Covid-Both-Q2,8,voq1,completed,100.0,Content: Text and Visual,How confident are you in your answers?,4,undefined,undefined,undefined,undefined,2024-08-21T21:56:09.853Z,2024-08-21T21:56:27.534Z,17681,Covid Symptoms
666cb540cd1f9d9f05c12105,Covid-Both-Q2,8,voq2,completed,100.0,Content: Text and Visual,How well did you understand the information presented?,4,undefined,undefined,undefined,undefined,2024-08-21T21:56:09.853Z,2024-08-21T21:56:27.534Z,17681,Covid Symptoms
666cb540cd1f9d9f05c12105,Covid-Both-Q2,8,voq3,completed,100.0,Content: Text and Visual,How effective was the content at conveying information?,4,undefined,undefined,undefined,undefined,2024-08-21T21:56:09.853Z,2024-08-21T21:56:27.534Z,17681,Covid Symptoms
666cb540cd1f9d9f05c12105,Covid-Both-Q3,9,voq1,completed,100.0,Content: Text and Visual,What are your insights and take-aways from the plot and the description for this data?,"The description helped me connect and visualize the UpSet visualizations better, as I personally find text easier. However the visualizations helps me see where intersections are present easier than reading the text.",undefined,undefined,undefined,undefined,2024-08-21T21:56:27.608Z,2024-08-21T21:57:59.039Z,91431,Covid Symptoms
6672eb5ae4c4aa0c62b18d46,Tennis-Both-Q1,7,voq1,completed,100.0,Content: Text and Visual,How many sets are there?,4,4,True,0,100,2024-08-21T22:02:24.692Z,2024-08-21T22:07:14.494Z,289802,Tennis Grand Slam Winners
6672eb5ae4c4aa0c62b18d46,Tennis-Both-Q1,7,voq2,completed,100.0,Content: Text and Visual,What is the largest set?,French Open,Australian,False,undefined,undefined,2024-08-21T22:02:24.692Z,2024-08-21T22:07:14.494Z,289802,Tennis Grand Slam Winners
6672eb5ae4c4aa0c62b18d46,Tennis-Both-Q1,7,voq3,completed,100.0,Content: Text and Visual,What is the largest intersection?,French Open,French Open,True,undefined,undefined,2024-08-21T22:02:24.692Z,2024-08-21T22:07:14.494Z,289802,Tennis Grand Slam Winners
6672eb5ae4c4aa0c62b18d46,Tennis-Both-Q1,7,voq4,completed,100.0,Content: Text and Visual,How large is the largest intersection?,23,23,True,0,1000000000,2024-08-21T22:02:24.692Z,2024-08-21T22:07:14.494Z,289802,Tennis Grand Slam Winners
6672eb5ae4c4aa0c62b18d46,Tennis-Both-Q1,7,voq5,completed,100.0,Content: Text and Visual,How many sets make up the largest intersection?,It is only of a single set,It is only of a single set,True,undefined,undefined,2024-08-21T22:02:24.692Z,2024-08-21T22:07:14.494Z,289802,Tennis Grand Slam Winners
6672eb5ae4c4aa0c62b18d46,Tennis-Both-Q1,7,voq6,completed,100.0,Content: Text and Visual,How similar are the set sizes?,Diverging a lot,Roughly equal,False,undefined,undefined,2024-08-21T22:02:24.692Z,2024-08-21T22:07:14.494Z,289802,Tennis Grand Slam Winners
6672eb5ae4c4aa0c62b18d46,Tennis-Both-Q1,7,voq7,completed,100.0,Content: Text and Visual,Is the largest set present in the largest intersection?,Yes,No,False,undefined,undefined,2024-08-21T22:02:24.692Z,2024-08-21T22:07:14.494Z,289802,Tennis Grand Slam Winners
6672eb5ae4c4aa0c62b18d46,Tennis-Both-Q1,7,voq8,completed,100.0,Content: Text and Visual,Is the all-set intersection (intersection having all the sets) present? ,Yes,Yes,True,undefined,undefined,2024-08-21T22:02:24.692Z,2024-08-21T22:07:14.494Z,289802,Tennis Grand Slam Winners
6672eb5ae4c4aa0c62b18d46,Tennis-Both-Q2,8,voq1,completed,100.0,Content: Text and Visual,How confident are you in your answers?,5,undefined,undefined,undefined,undefined,2024-08-21T22:07:14.549Z,2024-08-21T22:07:35.399Z,20850,Tennis Grand Slam Winners
6672eb5ae4c4aa0c62b18d46,Tennis-Both-Q2,8,voq2,completed,100.0,Content: Text and Visual,How well did you understand the information presented?,5,undefined,undefined,undefined,undefined,2024-08-21T22:07:14.549Z,2024-08-21T22:07:35.399Z,20850,Tennis Grand Slam Winners
6672eb5ae4c4aa0c62b18d46,Tennis-Both-Q2,8,voq3,completed,100.0,Content: Text and Visual,How effective was the content at conveying information?,5,undefined,undefined,undefined,undefined,2024-08-21T22:07:14.549Z,2024-08-21T22:07:35.399Z,20850,Tennis Grand Slam Winners
6672eb5ae4c4aa0c62b18d46,Tennis-Both-Q3,9,voq1,completed,100.0,Content: Text and Visual,What are your insights and take-aways from the plot and the description for this data?,"Although the Australian open is the largest set followed by  the french open. However, The french open team is the largest intersection followed by Austrlian.",undefined,undefined,undefined,undefined,2024-08-21T22:07:35.434Z,2024-08-21T22:14:26.630Z,411196,Tennis Grand Slam Winners
6678757b671f246b4c1b4f6c,Organizations-Both-Q1,13,voq1,completed,100.0,Content: Text and Visual,How many sets are there?,8,8,True,0,100,2024-08-21T22:08:32.801Z,2024-08-21T22:09:54.528Z,81727,International Organizations
6678757b671f246b4c1b4f6c,Organizations-Both-Q1,13,voq2,completed,100.0,Content: Text and Visual,What is the largest set?,UPU,UPU,True,undefined,undefined,2024-08-21T22:08:32.801Z,2024-08-21T22:09:54.528Z,81727,International Organizations
6678757b671f246b4c1b4f6c,Organizations-Both-Q1,13,voq3,completed,100.0,Content: Text and Visual,What is the largest intersection?,"Interpol,UN,UNESCO,WHO,UPU","Interpol,UN,UNESCO,UPU,WHO",True,undefined,undefined,2024-08-21T22:08:32.801Z,2024-08-21T22:09:54.528Z,81727,International Organizations
6678757b671f246b4c1b4f6c,Organizations-Both-Q1,13,voq4,completed,100.0,Content: Text and Visual,How large is the largest intersection?,117,117,True,0,1000000000,2024-08-21T22:08:32.801Z,2024-08-21T22:09:54.528Z,81727,International Organizations
6678757b671f246b4c1b4f6c,Organizations-Both-Q1,13,voq5,completed,100.0,Content: Text and Visual,How many sets make up the largest intersection?,It is the intersection of many sets,It is the intersection of many sets,True,undefined,undefined,2024-08-21T22:08:32.801Z,2024-08-21T22:09:54.528Z,81727,International Organizations
6678757b671f246b4c1b4f6c,Organizations-Both-Q1,13,voq6,completed,100.0,Content: Text and Visual,How similar are the set sizes?,Diverging a lot,Diverging a lot,True,undefined,undefined,2024-08-21T22:08:32.801Z,2024-08-21T22:09:54.528Z,81727,International Organizations
6678757b671f246b4c1b4f6c,Organizations-Both-Q1,13,voq7,completed,100.0,Content: Text and Visual,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-21T22:08:32.801Z,2024-08-21T22:09:54.528Z,81727,International Organizations
6678757b671f246b4c1b4f6c,Organizations-Both-Q1,13,voq8,completed,100.0,Content: Text and Visual,Is the all-set intersection (intersection having all the sets) present? ,No,No,True,undefined,undefined,2024-08-21T22:08:32.801Z,2024-08-21T22:09:54.528Z,81727,International Organizations
6678757b671f246b4c1b4f6c,Organizations-Both-Q2,14,voq1,completed,100.0,Content: Text and Visual,How confident are you in your answers?,4,undefined,undefined,undefined,undefined,2024-08-21T22:09:54.545Z,2024-08-21T22:10:03.317Z,8772,International Organizations
6678757b671f246b4c1b4f6c,Organizations-Both-Q2,14,voq2,completed,100.0,Content: Text and Visual,How well did you understand the information presented?,4,undefined,undefined,undefined,undefined,2024-08-21T22:09:54.545Z,2024-08-21T22:10:03.317Z,8772,International Organizations
6678757b671f246b4c1b4f6c,Organizations-Both-Q2,14,voq3,completed,100.0,Content: Text and Visual,How effective was the content at conveying information?,4,undefined,undefined,undefined,undefined,2024-08-21T22:09:54.545Z,2024-08-21T22:10:03.317Z,8772,International Organizations
6678757b671f246b4c1b4f6c,Organizations-Both-Q3,15,voq1,completed,100.0,Content: Text and Visual,What are your insights and take-aways from the plot and the description for this data?,Nice option to have two ways of reading it,undefined,undefined,undefined,undefined,2024-08-21T22:10:03.329Z,2024-08-21T22:10:53.482Z,50153,International Organizations
667ae30569196599fa6b0ba9,Organizations-Both-Q1,7,voq1,completed,100.0,Content: Text and Visual,How many sets are there?,8,8,True,0,100,2024-08-21T21:47:01.747Z,2024-08-21T21:50:42.728Z,220981,International Organizations
667ae30569196599fa6b0ba9,Organizations-Both-Q1,7,voq2,completed,100.0,Content: Text and Visual,What is the largest set?,UPU,UPU,True,undefined,undefined,2024-08-21T21:47:01.747Z,2024-08-21T21:50:42.728Z,220981,International Organizations
667ae30569196599fa6b0ba9,Organizations-Both-Q1,7,voq3,completed,100.0,Content: Text and Visual,What is the largest intersection?,"UNESCO,Interpol,WHO,UN,UPU","Interpol,UN,UNESCO,UPU,WHO",True,undefined,undefined,2024-08-21T21:47:01.747Z,2024-08-21T21:50:42.728Z,220981,International Organizations
667ae30569196599fa6b0ba9,Organizations-Both-Q1,7,voq4,completed,100.0,Content: Text and Visual,How large is the largest intersection?,117,117,True,0,1000000000,2024-08-21T21:47:01.747Z,2024-08-21T21:50:42.728Z,220981,International Organizations
667ae30569196599fa6b0ba9,Organizations-Both-Q1,7,voq5,completed,100.0,Content: Text and Visual,How many sets make up the largest intersection?,It is the intersection of many sets,It is the intersection of many sets,True,undefined,undefined,2024-08-21T21:47:01.747Z,2024-08-21T21:50:42.728Z,220981,International Organizations
667ae30569196599fa6b0ba9,Organizations-Both-Q1,7,voq6,completed,100.0,Content: Text and Visual,How similar are the set sizes?,Diverging a lot,Diverging a lot,True,undefined,undefined,2024-08-21T21:47:01.747Z,2024-08-21T21:50:42.728Z,220981,International Organizations
667ae30569196599fa6b0ba9,Organizations-Both-Q1,7,voq7,completed,100.0,Content: Text and Visual,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-21T21:47:01.747Z,2024-08-21T21:50:42.728Z,220981,International Organizations
667ae30569196599fa6b0ba9,Organizations-Both-Q1,7,voq8,completed,100.0,Content: Text and Visual,Is the all-set intersection (intersection having all the sets) present? ,No,No,True,undefined,undefined,2024-08-21T21:47:01.747Z,2024-08-21T21:50:42.728Z,220981,International Organizations
667ae30569196599fa6b0ba9,Organizations-Both-Q2,8,voq1,completed,100.0,Content: Text and Visual,How confident are you in your answers?,5,undefined,undefined,undefined,undefined,2024-08-21T21:50:42.741Z,2024-08-21T21:50:56.080Z,13339,International Organizations
667ae30569196599fa6b0ba9,Organizations-Both-Q2,8,voq2,completed,100.0,Content: Text and Visual,How well did you understand the information presented?,5,undefined,undefined,undefined,undefined,2024-08-21T21:50:42.741Z,2024-08-21T21:50:56.080Z,13339,International Organizations
667ae30569196599fa6b0ba9,Organizations-Both-Q2,8,voq3,completed,100.0,Content: Text and Visual,How effective was the content at conveying information?,4,undefined,undefined,undefined,undefined,2024-08-21T21:50:42.741Z,2024-08-21T21:50:56.080Z,13339,International Organizations
667ae30569196599fa6b0ba9,Organizations-Both-Q3,9,voq1,completed,100.0,Content: Text and Visual,What are your insights and take-aways from the plot and the description for this data?,The UpSet is clear and is able to show the intersections of multiple sets clearly. ,undefined,undefined,undefined,undefined,2024-08-21T21:50:56.088Z,2024-08-21T21:51:46.760Z,50672,International Organizations
6681577c9263349cc005ad9b,Organizations-Both-Q1,7,voq1,completed,100.0,Content: Text and Visual,How many sets are there?,18,8,False,0,100,2024-08-21T21:51:23.809Z,2024-08-21T21:58:27.016Z,423207,International Organizations
6681577c9263349cc005ad9b,Organizations-Both-Q1,7,voq2,completed,100.0,Content: Text and Visual,What is the largest set?,UPU,UPU,True,undefined,undefined,2024-08-21T21:51:23.809Z,2024-08-21T21:58:27.016Z,423207,International Organizations
6681577c9263349cc005ad9b,Organizations-Both-Q1,7,voq3,completed,100.0,Content: Text and Visual,What is the largest intersection?,"UNESCO,Interpol,UN,WHO,UPU","Interpol,UN,UNESCO,UPU,WHO",True,undefined,undefined,2024-08-21T21:51:23.809Z,2024-08-21T21:58:27.016Z,423207,International Organizations
6681577c9263349cc005ad9b,Organizations-Both-Q1,7,voq4,completed,100.0,Content: Text and Visual,How large is the largest intersection?,117,117,True,0,1000000000,2024-08-21T21:51:23.809Z,2024-08-21T21:58:27.016Z,423207,International Organizations
